test,condition,hours,rms
2nd_test,accel_full,107.5,0.95245198
2nd_test,accel_full,107.6667,0.96583465
2nd_test,accel_full,107.8333,1.016136
2nd_test,accel_full,108.0,1.0439438
2nd_test,accel_full,108.1667,1.0306033
2nd_test,accel_full,108.3333,1.0301525
2nd_test,accel_full,108.5,1.0397424
2nd_test,accel_full,108.6667,1.0229934
2nd_test,accel_full,108.8333,1.037183
2nd_test,accel_full,109.0,1.0418391
2nd_test,accel_full,109.1667,1.0122063
2nd_test,accel_full,109.3333,1.0370194
2nd_test,accel_full,109.5,1.0387518
2nd_test,accel_full,109.6667,1.0268897
2nd_test,accel_full,109.8333,1.0358105
2nd_test,accel_full,110.0,1.0244618
2nd_test,accel_full,110.1667,1.0450457
2nd_test,accel_full,110.3333,1.0426853
2nd_test,accel_full,110.5,1.027222
2nd_test,accel_full,110.6667,1.0206416
2nd_test,accel_full,110.8333,1.0401149
2nd_test,accel_full,111.0,1.0478318
2nd_test,accel_full,111.1667,1.0268976
2nd_test,accel_full,111.3333,1.0162998
2nd_test,accel_full,111.5,1.0389527
2nd_test,accel_full,111.6667,1.0415977
2nd_test,accel_full,111.8333,1.028935
2nd_test,accel_full,112.0,1.0067995
2nd_test,accel_full,112.1667,0.9975375
2nd_test,accel_full,112.3333,1.0272348
2nd_test,accel_full,112.5,1.0097931
2nd_test,accel_full,112.6667,1.0222401
2nd_test,accel_full,112.8333,1.0301022
2nd_test,accel_full,113.0,1.0333413
2nd_test,accel_full,113.1667,1.0107637
2nd_test,accel_full,113.3333,1.0188056
2nd_test,accel_full,113.5,1.0271554
2nd_test,accel_full,113.6667,1.0289998
2nd_test,accel_full,113.8333,1.0230103
2nd_test,accel_full,114.0,1.0332366
2nd_test,accel_full,114.1667,1.0526762
2nd_test,accel_full,114.3333,1.052882
2nd_test,accel_full,114.5,1.0299049
2nd_test,accel_full,114.6667,1.0328515
2nd_test,accel_full,114.8333,1.0380471
2nd_test,accel_full,115.0,1.0330836
2nd_test,accel_full,115.1667,1.0472281
2nd_test,accel_full,115.3333,1.050365
2nd_test,accel_full,115.5,1.0583592
2nd_test,accel_full,115.6667,1.0473258
2nd_test,accel_full,115.8333,1.0362012
2nd_test,accel_full,116.0,1.0535809
2nd_test,accel_full,116.1667,1.0697414
2nd_test,accel_full,116.3333,1.044461
2nd_test,accel_full,116.5,1.076589
2nd_test,accel_full,116.6667,1.1064546
2nd_test,accel_full,116.8333,1.1818745
2nd_test,accel_full,117.0,1.6382156
2nd_test,accel_full,117.1667,1.6832454
2nd_test,accel_full,117.3333,1.7047365
2nd_test,accel_full,117.5,1.681758
2nd_test,accel_full,117.6667,1.6581622
2nd_test,accel_full,117.8333,1.7025104
2nd_test,accel_full,118.0,1.6559432
2nd_test,accel_full,118.1667,1.6349519
2nd_test,accel_full,118.3333,1.6921312
2nd_test,accel_full,118.5,1.6680702
2nd_test,accel_full,118.6667,1.6562946
2nd_test,accel_full,118.8333,1.6503919
2nd_test,accel_full,119.0,1.6600795
2nd_test,accel_full,119.1667,1.6658418
2nd_test,accel_full,119.3333,1.6129713
2nd_test,accel_full,119.5,1.6239251
2nd_test,accel_full,119.6667,1.6171833
2nd_test,accel_full,119.8333,1.6482704
2nd_test,accel_full,120.0,1.6109442
2nd_test,accel_full,120.1667,1.6221677
2nd_test,accel_full,120.3333,1.6089802
2nd_test,accel_full,120.5,1.6037002
2nd_test,accel_full,120.6667,1.6020588
2nd_test,accel_full,120.8333,1.6500847
2nd_test,accel_full,121.0,1.6412059
2nd_test,accel_full,121.1667,1.6252111
2nd_test,accel_full,121.3333,1.6090007
2nd_test,accel_full,121.5,1.6254967
2nd_test,accel_full,121.6667,1.630202
2nd_test,accel_full,121.8333,1.5457895
2nd_test,accel_full,122.0,1.586823
2nd_test,accel_full,122.1667,1.528524
2nd_test,accel_full,122.3333,1.537106
2nd_test,accel_full,122.5,1.5128125
2nd_test,accel_full,122.6667,1.5244234
2nd_test,accel_full,122.8333,1.5156678
2nd_test,accel_full,123.0,1.4240108
2nd_test,accel_full,123.1667,1.3974214
2nd_test,accel_full,123.3333,1.447607
2nd_test,accel_full,123.5,1.4229434
2nd_test,accel_full,123.6667,1.4095251
2nd_test,accel_full,123.8333,1.3698192
2nd_test,accel_full,124.0,1.3679819
2nd_test,accel_full,124.1667,1.3702655
2nd_test,accel_full,124.3333,1.3957875
2nd_test,accel_full,124.5,1.3616861
2nd_test,accel_full,124.6667,1.381932
2nd_test,accel_full,124.8333,1.3141743
2nd_test,accel_full,125.0,1.3747479
2nd_test,accel_full,125.1667,1.3656474
2nd_test,accel_full,125.3333,1.3262385
2nd_test,accel_full,125.5,1.3249574
2nd_test,accel_full,125.6667,1.3222557
2nd_test,accel_full,125.8333,1.2911207
2nd_test,accel_full,126.0,1.2604015
2nd_test,accel_full,126.1667,1.2280746
2nd_test,accel_full,126.3333,1.23347
2nd_test,accel_full,126.5,1.2175153
2nd_test,accel_full,126.6667,1.2057143
2nd_test,accel_full,126.8333,1.1782447
2nd_test,accel_full,127.0,1.1445143
2nd_test,accel_full,127.1667,1.155321
2nd_test,accel_full,127.3333,1.1056526
2nd_test,accel_full,127.5,1.1042755
2nd_test,accel_full,127.6667,1.0930515
2nd_test,accel_full,127.8333,1.0900613
2nd_test,accel_full,128.0,1.0857184
2nd_test,accel_full,128.1667,1.0798372
2nd_test,accel_full,128.3333,1.0798371
2nd_test,accel_full,128.5,1.0502207
2nd_test,accel_full,128.6667,1.0518019
2nd_test,accel_full,128.8333,1.0572871
2nd_test,accel_full,129.0,1.0353449
2nd_test,accel_full,129.1667,1.0179836
2nd_test,accel_full,129.3333,1.0454608
2nd_test,accel_full,129.5,1.0328627
2nd_test,accel_full,129.6667,1.0196171
2nd_test,accel_full,129.8333,1.013946
2nd_test,accel_full,130.0,1.0096502
2nd_test,accel_full,130.1667,0.97287564
2nd_test,accel_full,130.3333,1.0078594
2nd_test,accel_full,130.5,0.99466779
2nd_test,accel_full,130.6667,0.98518715
2nd_test,accel_full,130.8333,0.97547431
2nd_test,accel_full,131.0,1.0077359
2nd_test,accel_full,131.1667,0.98007815
2nd_test,accel_full,131.3333,1.0060492
2nd_test,accel_full,131.5,0.98512833
2nd_test,accel_full,131.6667,0.9846845
2nd_test,accel_full,131.8333,0.99832612
2nd_test,accel_full,132.0,1.0084326
2nd_test,accel_full,132.1667,1.0122971
2nd_test,accel_full,132.3333,1.026573
2nd_test,accel_full,132.5,1.0318192
2nd_test,accel_full,132.6667,1.0194855
2nd_test,accel_full,132.8333,1.0290464
2nd_test,accel_full,133.0,1.0079885
2nd_test,accel_full,133.1667,1.0406619
2nd_test,accel_full,133.3333,1.035795
2nd_test,accel_full,133.5,1.0421996
2nd_test,accel_full,133.6667,1.0435143
2nd_test,accel_full,133.8333,1.0383545
2nd_test,accel_full,134.0,1.0685008
2nd_test,accel_full,134.1667,1.0523957
2nd_test,accel_full,134.3333,1.0658636
2nd_test,accel_full,134.5,1.0808707
2nd_test,accel_full,134.6667,1.0755253
2nd_test,accel_full,134.8333,1.0614584
2nd_test,accel_full,135.0,1.0748475
2nd_test,accel_full,135.1667,1.0809182
2nd_test,accel_full,135.3333,1.0632103
2nd_test,accel_full,135.5,1.0674693
2nd_test,accel_full,135.6667,1.0745795
2nd_test,accel_full,135.8333,1.0792117
2nd_test,accel_full,136.0,1.0805371
2nd_test,accel_full,136.1667,1.0820061
2nd_test,accel_full,136.3333,1.085406
2nd_test,accel_full,136.5,1.0957343
2nd_test,accel_full,136.6667,1.1129362
2nd_test,accel_full,136.8333,1.0908813
2nd_test,accel_full,137.0,1.1060951
2nd_test,accel_full,137.1667,1.3480847
2nd_test,accel_full,137.3333,1.346333
2nd_test,accel_full,137.5,1.3305262
2nd_test,accel_full,137.6667,1.3873546
2nd_test,accel_full,137.8333,1.3684575
2nd_test,accel_full,138.0,1.3898495
2nd_test,accel_full,138.1667,1.4243866
2nd_test,accel_full,138.3333,1.3962445
2nd_test,accel_full,138.5,1.4565193
2nd_test,accel_full,138.6667,1.4413919
2nd_test,accel_full,138.8333,1.4729229
2nd_test,accel_full,139.0,1.4938625
2nd_test,accel_full,139.1667,1.545978
2nd_test,accel_full,139.3333,1.5374704
2nd_test,accel_full,139.5,1.5553487
2nd_test,accel_full,139.6667,1.5890239
2nd_test,accel_full,139.8333,1.6046375
2nd_test,accel_full,140.0,1.5790824
2nd_test,accel_full,140.1667,1.6049418
2nd_test,accel_full,140.3333,1.6122135
2nd_test,accel_full,140.5,1.6207544
2nd_test,accel_full,140.6667,1.6367492
2nd_test,accel_full,140.8333,1.6412312
2nd_test,accel_full,141.0,1.6344744
2nd_test,accel_full,141.1667,1.6095031
2nd_test,accel_full,141.3333,1.6690075
2nd_test,accel_full,141.5,1.7020843
2nd_test,accel_full,141.6667,1.6954884
2nd_test,accel_full,141.8333,1.7023649
2nd_test,accel_full,142.0,1.6504613
2nd_test,accel_full,142.1667,1.5963762
2nd_test,accel_full,142.3333,1.5837865
2nd_test,accel_full,142.5,1.6014343
2nd_test,accel_full,142.6667,1.6219003
2nd_test,accel_full,142.8333,1.6828907
2nd_test,accel_full,143.0,1.5871555
2nd_test,accel_full,143.1667,1.5723396
2nd_test,accel_full,143.3333,1.5932685
2nd_test,accel_full,143.5,1.5644993
2nd_test,accel_full,143.6667,1.6241935
2nd_test,accel_full,143.8333,1.605441
2nd_test,accel_full,144.0,1.5870695
2nd_test,accel_full,144.1667,1.5733318
2nd_test,accel_full,144.3333,1.5083862
2nd_test,accel_full,144.5,1.4824662
2nd_test,accel_full,144.6667,1.466616
2nd_test,accel_full,144.8333,1.4633871
2nd_test,accel_full,145.0,1.4696665
2nd_test,accel_full,145.1667,1.4710814
2nd_test,accel_full,145.3333,1.6377347
2nd_test,accel_full,145.5,1.668633
2nd_test,accel_full,145.6667,1.5734533
2nd_test,accel_full,145.8333,1.562839
2nd_test,accel_full,146.0,1.563627
2nd_test,accel_full,146.1667,1.5097521
2nd_test,accel_full,146.3333,1.4758504
2nd_test,accel_full,146.5,1.5054893
2nd_test,accel_full,146.6667,1.5268324
2nd_test,accel_full,146.8333,1.4867883
2nd_test,accel_full,147.0,1.4757423
2nd_test,accel_full,147.1667,1.4911595
2nd_test,accel_full,147.3333,1.5234511
2nd_test,accel_full,147.5,1.5275917
2nd_test,accel_full,147.6667,1.5202529
2nd_test,accel_full,147.8333,1.5155839
2nd_test,accel_full,148.0,1.5228939
2nd_test,accel_full,148.1667,1.6058293
2nd_test,accel_full,148.3333,1.527573
2nd_test,accel_full,148.5,1.4232231
2nd_test,accel_full,148.6667,1.3335738
2nd_test,accel_full,148.8333,1.2930096
2nd_test,accel_full,149.0,1.2300415
2nd_test,accel_full,149.1667,1.2010965
2nd_test,accel_full,149.3333,1.1953499
2nd_test,accel_full,149.5,1.1659406
2nd_test,accel_full,149.6667,1.1891612
2nd_test,accel_full,149.8333,1.1787589
2nd_test,accel_full,150.0,1.1830804
2nd_test,accel_full,150.1667,1.2349138
2nd_test,accel_full,150.3333,1.2639382
2nd_test,accel_full,150.5,1.4117833
2nd_test,accel_full,150.6667,1.5004834
2nd_test,accel_full,150.8333,1.62768
2nd_test,accel_full,151.0,1.7179531
2nd_test,accel_full,151.1667,1.7946213
2nd_test,accel_full,151.3333,1.7960243
2nd_test,accel_full,151.5,1.8108411
2nd_test,accel_full,151.6667,1.7055715
2nd_test,accel_full,151.8333,1.6198593
2nd_test,accel_full,152.0,1.7005419
2nd_test,accel_full,152.1667,1.7420455
2nd_test,accel_full,152.3333,1.7341227
2nd_test,accel_full,152.5,1.8941527
2nd_test,accel_full,152.6667,1.7328441
2nd_test,accel_full,152.8333,1.6825424
2nd_test,accel_full,153.0,1.716695
2nd_test,accel_full,153.1667,1.6678771
2nd_test,accel_full,153.3333,1.7192916
2nd_test,accel_full,153.5,1.6655892
2nd_test,accel_full,153.6667,1.8097265
2nd_test,accel_full,153.8333,1.7567688
2nd_test,accel_full,154.0,1.682552
2nd_test,accel_full,154.1667,1.6604444
2nd_test,accel_full,154.3333,1.5472323
2nd_test,accel_full,154.5,1.4815252
2nd_test,accel_full,154.6667,1.5508145
2nd_test,accel_full,154.8333,1.6711525
2nd_test,accel_full,155.0,1.643407
2nd_test,accel_full,155.1667,1.7608315
2nd_test,accel_full,155.3333,1.8799964
2nd_test,accel_full,155.5,1.9602731
2nd_test,accel_full,155.6667,2.2045448
2nd_test,accel_full,155.8333,2.6107194
2nd_test,accel_full,156.0,1.9740393
2nd_test,accel_full,156.1667,1.9301172
2nd_test,accel_full,156.3333,1.9173779
2nd_test,accel_full,156.5,1.6314788
2nd_test,accel_full,156.6667,1.5934638
2nd_test,accel_full,156.8333,1.6688171
2nd_test,accel_full,157.0,1.598341
2nd_test,accel_full,157.1667,1.9459518
2nd_test,accel_full,157.3333,1.846682
2nd_test,accel_full,157.5,2.1167225
2nd_test,accel_full,157.6667,1.8034101
2nd_test,accel_full,157.8333,1.6080914
2nd_test,accel_full,158.0,1.5525128
2nd_test,accel_full,158.1667,1.5785376
2nd_test,accel_full,158.3333,1.796641
2nd_test,accel_full,158.5,2.0985071
2nd_test,accel_full,158.6667,2.3243677
2nd_test,accel_full,158.8333,1.951479
2nd_test,accel_full,159.0,2.3145148
2nd_test,accel_full,159.1667,1.9903843
2nd_test,accel_full,159.3333,2.1641925
2nd_test,accel_full,159.5,2.0309929
2nd_test,accel_full,159.6667,2.5645682
2nd_test,accel_full,159.8333,1.9745788
2nd_test,accel_full,160.0,2.1830135
2nd_test,accel_full,160.1667,2.5439266
2nd_test,accel_full,160.3333,2.2711955
2nd_test,accel_full,160.5,2.2994291
2nd_test,accel_full,160.6667,2.4253587
2nd_test,accel_full,160.8333,2.9136601
2nd_test,accel_full,161.0,2.8640266
2nd_test,accel_full,161.1667,3.3687109
2nd_test,accel_full,161.3333,3.0905147
2nd_test,accel_full,161.5,3.1904997
2nd_test,accel_full,161.6667,3.4556952
2nd_test,accel_full,161.8333,4.2115191
2nd_test,accel_full,162.0,4.0662886
2nd_test,accel_full,162.1667,3.6271197
2nd_test,accel_full,162.3333,4.3881726
2nd_test,accel_full,162.5,6.5899341
2nd_test,accel_full,162.6667,5.2137958
2nd_test,accel_full,162.8333,4.3728378
2nd_test,accel_full,163.0,3.7908488
2nd_test,accel_full,163.1667,7.1062832
2nd_test,accel_full,163.3333,4.5222923
2nd_test,accel_full,163.5,4.743656
2nd_test,disp_full_48kHz,0.0,0.047083977
2nd_test,disp_full_48kHz,0.1667,0.030152006
2nd_test,disp_full_48kHz,0.3333,0.02568557
2nd_test,disp_full_48kHz,0.5,0.0335962
2nd_test,disp_full_48kHz,0.6667,0.033760427
2nd_test,disp_full_48kHz,0.8333,0.035997203
2nd_test,disp_full_48kHz,1.0,0.021247316
2nd_test,disp_full_48kHz,1.1667,0.032490256
2nd_test,disp_full_48kHz,1.3333,0.03561031
2nd_test,disp_full_48kHz,1.5,0.040850725
2nd_test,disp_full_48kHz,1.6667,0.037813637
2nd_test,disp_full_48kHz,1.8333,0.025060086
2nd_test,disp_full_48kHz,2.0,0.030097087
2nd_test,disp_full_48kHz,2.1667,0.03364747
2nd_test,disp_full_48kHz,2.3333,0.030301247
2nd_test,disp_full_48kHz,2.5,0.030639053
2nd_test,disp_full_48kHz,2.6667,0.031322362
2nd_test,disp_full_48kHz,2.8333,0.027902453
2nd_test,disp_full_48kHz,3.0,0.037471564
2nd_test,disp_full_48kHz,3.1667,0.040139669
2nd_test,disp_full_48kHz,3.3333,0.028795533
2nd_test,disp_full_48kHz,3.5,0.031217884
2nd_test,disp_full_48kHz,3.6667,0.041893603
2nd_test,disp_full_48kHz,3.8333,0.036523584
2nd_test,disp_full_48kHz,4.0,0.035792078
2nd_test,disp_full_48kHz,4.1667,0.031384571
2nd_test,disp_full_48kHz,4.3333,0.029601808
2nd_test,disp_full_48kHz,4.5,0.025242366
2nd_test,disp_full_48kHz,4.6667,0.031278697
2nd_test,disp_full_48kHz,4.8333,0.044782772
2nd_test,disp_full_48kHz,5.0,0.035565526
2nd_test,disp_full_48kHz,5.1667,0.031832229
2nd_test,disp_full_48kHz,5.3333,0.042512284
2nd_test,disp_full_48kHz,5.5,0.033741925
2nd_test,disp_full_48kHz,5.6667,0.025884928
2nd_test,disp_full_48kHz,5.8333,0.025158476
2nd_test,disp_full_48kHz,6.0,0.032760454
2nd_test,disp_full_48kHz,6.1667,0.025669855
2nd_test,disp_full_48kHz,6.3333,0.033131166
2nd_test,disp_full_48kHz,6.5,0.030516129
2nd_test,disp_full_48kHz,6.6667,0.028897789
2nd_test,disp_full_48kHz,6.8333,0.031372067
2nd_test,disp_full_48kHz,7.0,0.025521522
2nd_test,disp_full_48kHz,7.1667,0.025572053
2nd_test,disp_full_48kHz,7.3333,0.029966865
2nd_test,disp_full_48kHz,7.5,0.032131958
2nd_test,disp_full_48kHz,7.6667,0.034699203
2nd_test,disp_full_48kHz,7.8333,0.044484573
2nd_test,disp_full_48kHz,8.0,0.024061099
2nd_test,disp_full_48kHz,8.1667,0.029751498
2nd_test,disp_full_48kHz,8.3333,0.041023864
2nd_test,disp_full_48kHz,8.5,0.029203875
2nd_test,disp_full_48kHz,8.6667,0.036271538
2nd_test,disp_full_48kHz,8.8333,0.024935468
2nd_test,disp_full_48kHz,9.0,0.033022305
2nd_test,disp_full_48kHz,9.1667,0.024536896
2nd_test,disp_full_48kHz,9.3333,0.023020847
2nd_test,disp_full_48kHz,9.5,0.034348795
2nd_test,disp_full_48kHz,9.6667,0.027139116
2nd_test,disp_full_48kHz,9.8333,0.047493382
2nd_test,disp_full_48kHz,10.0,0.030493153
2nd_test,disp_full_48kHz,10.1667,0.021603086
2nd_test,disp_full_48kHz,10.3333,0.037140463
2nd_test,disp_full_48kHz,10.5,0.027760448
2nd_test,disp_full_48kHz,10.6667,0.021359285
2nd_test,disp_full_48kHz,10.8333,0.026818693
2nd_test,disp_full_48kHz,11.0,0.036438566
2nd_test,disp_full_48kHz,11.1667,0.035703488
2nd_test,disp_full_48kHz,11.3333,0.028840009
2nd_test,disp_full_48kHz,11.5,0.02642984
2nd_test,disp_full_48kHz,11.6667,0.041505721
2nd_test,disp_full_48kHz,11.8333,0.033772345
2nd_test,disp_full_48kHz,12.0,0.036474586
2nd_test,disp_full_48kHz,12.1667,0.04079775
2nd_test,disp_full_48kHz,12.3333,0.021947835
2nd_test,disp_full_48kHz,12.5,0.027178291
2nd_test,disp_full_48kHz,12.6667,0.038995239
2nd_test,disp_full_48kHz,12.8333,0.032862727
2nd_test,disp_full_48kHz,13.0,0.032002529
2nd_test,disp_full_48kHz,13.1667,0.026778143
2nd_test,disp_full_48kHz,13.3333,0.031547614
2nd_test,disp_full_48kHz,13.5,0.029266182
2nd_test,disp_full_48kHz,13.6667,0.024432027
2nd_test,disp_full_48kHz,13.8333,0.031911524
2nd_test,disp_full_48kHz,14.0,0.044662042
2nd_test,disp_full_48kHz,14.1667,0.044237115
2nd_test,disp_full_48kHz,14.3333,0.020411866
2nd_test,disp_full_48kHz,14.5,0.032245431
2nd_test,disp_full_48kHz,14.6667,0.031866598
2nd_test,disp_full_48kHz,14.8333,0.036530649
2nd_test,disp_full_48kHz,15.0,0.02456011
2nd_test,disp_full_48kHz,15.1667,0.025555843
2nd_test,disp_full_48kHz,15.3333,0.029035457
2nd_test,disp_full_48kHz,15.5,0.025084386
2nd_test,disp_full_48kHz,15.6667,0.031623147
2nd_test,disp_full_48kHz,15.8333,0.036880705
2nd_test,disp_full_48kHz,16.0,0.032171281
2nd_test,disp_full_48kHz,16.1667,0.031916975
2nd_test,disp_full_48kHz,16.3333,0.049981627
2nd_test,disp_full_48kHz,16.5,0.039586511
2nd_test,disp_full_48kHz,16.6667,0.031950076
2nd_test,disp_full_48kHz,16.8333,0.03391891
2nd_test,disp_full_48kHz,17.0,0.027071714
2nd_test,disp_full_48kHz,17.1667,0.031521022
2nd_test,disp_full_48kHz,17.3333,0.023508304
2nd_test,disp_full_48kHz,17.5,0.040866942
2nd_test,disp_full_48kHz,17.6667,0.030484893
2nd_test,disp_full_48kHz,17.8333,0.029613231
2nd_test,disp_full_48kHz,18.0,0.030515159
2nd_test,disp_full_48kHz,18.1667,0.031329041
2nd_test,disp_full_48kHz,18.3333,0.031613556
2nd_test,disp_full_48kHz,18.5,0.044374481
2nd_test,disp_full_48kHz,18.6667,0.042804568
2nd_test,disp_full_48kHz,18.8333,0.020376789
2nd_test,disp_full_48kHz,19.0,0.025975021
2nd_test,disp_full_48kHz,19.1667,0.040232957
2nd_test,disp_full_48kHz,19.3333,0.028276842
2nd_test,disp_full_48kHz,19.5,0.033913628
2nd_test,disp_full_48kHz,19.6667,0.029127417
2nd_test,disp_full_48kHz,19.8333,0.023561037
2nd_test,disp_full_48kHz,20.0,0.035565716
2nd_test,disp_full_48kHz,20.1667,0.035456413
2nd_test,disp_full_48kHz,20.3333,0.034187853
2nd_test,disp_full_48kHz,20.5,0.037661871
2nd_test,disp_full_48kHz,20.6667,0.037549231
2nd_test,disp_full_48kHz,20.8333,0.033705695
2nd_test,disp_full_48kHz,21.0,0.029174973
2nd_test,disp_full_48kHz,21.1667,0.039500782
2nd_test,disp_full_48kHz,21.3333,0.030527468
2nd_test,disp_full_48kHz,21.5,0.02248104
2nd_test,disp_full_48kHz,21.6667,0.031971109
2nd_test,disp_full_48kHz,21.8333,0.032101346
2nd_test,disp_full_48kHz,22.0,0.021880164
2nd_test,disp_full_48kHz,22.1667,0.02411975
2nd_test,disp_full_48kHz,22.3333,0.045385992
2nd_test,disp_full_48kHz,22.5,0.030508587
2nd_test,disp_full_48kHz,22.6667,0.026303231
2nd_test,disp_full_48kHz,22.8333,0.035583895
2nd_test,disp_full_48kHz,23.0,0.02381397
2nd_test,disp_full_48kHz,23.1667,0.038086779
2nd_test,disp_full_48kHz,23.3333,0.026305354
2nd_test,disp_full_48kHz,23.5,0.034550578
2nd_test,disp_full_48kHz,23.6667,0.023427019
2nd_test,disp_full_48kHz,23.8333,0.028701881
2nd_test,disp_full_48kHz,24.0,0.020012365
2nd_test,disp_full_48kHz,24.1667,0.03916201
2nd_test,disp_full_48kHz,24.3333,0.030687596
2nd_test,disp_full_48kHz,24.5,0.035953699
2nd_test,disp_full_48kHz,24.6667,0.0239302
2nd_test,disp_full_48kHz,24.8333,0.029773101
2nd_test,disp_full_48kHz,25.0,0.044243968
2nd_test,disp_full_48kHz,25.1667,0.048641992
2nd_test,disp_full_48kHz,25.3333,0.040813221
2nd_test,disp_full_48kHz,25.5,0.035736865
2nd_test,disp_full_48kHz,25.6667,0.026107131
2nd_test,disp_full_48kHz,25.8333,0.026302146
2nd_test,disp_full_48kHz,26.0,0.030104166
2nd_test,disp_full_48kHz,26.1667,0.025881549
2nd_test,disp_full_48kHz,26.3333,0.026185977
2nd_test,disp_full_48kHz,26.5,0.032188051
2nd_test,disp_full_48kHz,26.6667,0.034402617
2nd_test,disp_full_48kHz,26.8333,0.03318194
2nd_test,disp_full_48kHz,27.0,0.025428439
2nd_test,disp_full_48kHz,27.1667,0.028490436
2nd_test,disp_full_48kHz,27.3333,0.035708976
2nd_test,disp_full_48kHz,27.5,0.03197117
2nd_test,disp_full_48kHz,27.6667,0.043176751
2nd_test,disp_full_48kHz,27.8333,0.031619198
2nd_test,disp_full_48kHz,28.0,0.037042511
2nd_test,disp_full_48kHz,28.1667,0.016615887
2nd_test,disp_full_48kHz,28.3333,0.042494181
2nd_test,disp_full_48kHz,28.5,0.036802408
2nd_test,disp_full_48kHz,28.6667,0.032763546
2nd_test,disp_full_48kHz,28.8333,0.026392949
2nd_test,disp_full_48kHz,29.0,0.035458017
2nd_test,disp_full_48kHz,29.1667,0.038144611
2nd_test,disp_full_48kHz,29.3333,0.040335675
2nd_test,disp_full_48kHz,29.5,0.034925656
2nd_test,disp_full_48kHz,29.6667,0.033513673
