test,condition,featureset,hours,score,threshold
2nd_test,accel_full,dimensionless,73.3333,3.897557,5.15909
2nd_test,accel_full,dimensionless,73.5,2.542047,5.15909
2nd_test,accel_full,dimensionless,73.6667,2.793443,5.15909
2nd_test,accel_full,dimensionless,73.8333,2.874018,5.15909
2nd_test,accel_full,dimensionless,74.0,3.096271,5.15909
2nd_test,accel_full,dimensionless,74.1667,2.244779,5.15909
2nd_test,accel_full,dimensionless,74.3333,2.464011,5.15909
2nd_test,accel_full,dimensionless,74.5,4.242639,5.15909
2nd_test,accel_full,dimensionless,74.6667,3.962749,5.15909
2nd_test,accel_full,dimensionless,74.8333,1.6261,5.15909
2nd_test,accel_full,dimensionless,75.0,1.991517,5.15909
2nd_test,accel_full,dimensionless,75.1667,4.645511,5.15909
2nd_test,accel_full,dimensionless,75.3333,3.089276,5.15909
2nd_test,accel_full,dimensionless,75.5,2.759225,5.15909
2nd_test,accel_full,dimensionless,75.6667,3.161039,5.15909
2nd_test,accel_full,dimensionless,75.8333,2.856396,5.15909
2nd_test,accel_full,dimensionless,76.0,5.276135,5.15909
2nd_test,accel_full,dimensionless,76.1667,4.034401,5.15909
2nd_test,accel_full,dimensionless,76.3333,4.480068,5.15909
2nd_test,accel_full,dimensionless,76.5,3.615214,5.15909
2nd_test,accel_full,dimensionless,76.6667,2.010564,5.15909
2nd_test,accel_full,dimensionless,76.8333,3.382053,5.15909
2nd_test,accel_full,dimensionless,77.0,2.396564,5.15909
2nd_test,accel_full,dimensionless,77.1667,2.475126,5.15909
2nd_test,accel_full,dimensionless,77.3333,3.866276,5.15909
2nd_test,accel_full,dimensionless,77.5,2.442009,5.15909
2nd_test,accel_full,dimensionless,77.6667,4.118695,5.15909
2nd_test,accel_full,dimensionless,77.8333,3.229247,5.15909
2nd_test,accel_full,dimensionless,78.0,4.435705,5.15909
2nd_test,accel_full,dimensionless,78.1667,2.936358,5.15909
2nd_test,accel_full,dimensionless,78.3333,3.187174,5.15909
2nd_test,accel_full,dimensionless,78.5,3.088303,5.15909
2nd_test,accel_full,dimensionless,78.6667,3.437731,5.15909
2nd_test,accel_full,dimensionless,78.8333,3.170942,5.15909
2nd_test,accel_full,dimensionless,79.0,1.933885,5.15909
2nd_test,accel_full,dimensionless,79.1667,3.072465,5.15909
2nd_test,accel_full,dimensionless,79.3333,1.958655,5.15909
2nd_test,accel_full,dimensionless,79.5,5.074887,5.15909
2nd_test,accel_full,dimensionless,79.6667,2.59578,5.15909
2nd_test,accel_full,dimensionless,79.8333,4.164321,5.15909
2nd_test,accel_full,dimensionless,80.0,3.31213,5.15909
2nd_test,accel_full,dimensionless,80.1667,3.812023,5.15909
2nd_test,accel_full,dimensionless,80.3333,2.228416,5.15909
2nd_test,accel_full,dimensionless,80.5,3.76844,5.15909
2nd_test,accel_full,dimensionless,80.6667,3.004929,5.15909
2nd_test,accel_full,dimensionless,80.8333,2.414233,5.15909
2nd_test,accel_full,dimensionless,81.0,3.914669,5.15909
2nd_test,accel_full,dimensionless,81.1667,2.989339,5.15909
2nd_test,accel_full,dimensionless,81.3333,2.604412,5.15909
2nd_test,accel_full,dimensionless,81.5,3.883979,5.15909
2nd_test,accel_full,dimensionless,81.6667,1.95326,5.15909
2nd_test,accel_full,dimensionless,81.8333,2.79817,5.15909
2nd_test,accel_full,dimensionless,82.0,3.706212,5.15909
2nd_test,accel_full,dimensionless,82.1667,2.533352,5.15909
2nd_test,accel_full,dimensionless,82.3333,3.20186,5.15909
2nd_test,accel_full,dimensionless,82.5,2.816152,5.15909
2nd_test,accel_full,dimensionless,82.6667,2.831872,5.15909
2nd_test,accel_full,dimensionless,82.8333,2.090955,5.15909
2nd_test,accel_full,dimensionless,83.0,3.332875,5.15909
2nd_test,accel_full,dimensionless,83.1667,4.093032,5.15909
2nd_test,accel_full,dimensionless,83.3333,2.762497,5.15909
2nd_test,accel_full,dimensionless,83.5,2.76465,5.15909
2nd_test,accel_full,dimensionless,83.6667,3.634608,5.15909
2nd_test,accel_full,dimensionless,83.8333,3.422568,5.15909
2nd_test,accel_full,dimensionless,84.0,4.092382,5.15909
2nd_test,accel_full,dimensionless,84.1667,3.055845,5.15909
2nd_test,accel_full,dimensionless,84.3333,2.789622,5.15909
2nd_test,accel_full,dimensionless,84.5,3.463794,5.15909
2nd_test,accel_full,dimensionless,84.6667,3.087501,5.15909
2nd_test,accel_full,dimensionless,84.8333,1.992842,5.15909
2nd_test,accel_full,dimensionless,85.0,3.32568,5.15909
2nd_test,accel_full,dimensionless,85.1667,3.516027,5.15909
2nd_test,accel_full,dimensionless,85.3333,4.380328,5.15909
2nd_test,accel_full,dimensionless,85.5,2.547659,5.15909
2nd_test,accel_full,dimensionless,85.6667,2.822417,5.15909
2nd_test,accel_full,dimensionless,85.8333,3.221532,5.15909
2nd_test,accel_full,dimensionless,86.0,3.171424,5.15909
2nd_test,accel_full,dimensionless,86.1667,3.261043,5.15909
2nd_test,accel_full,dimensionless,86.3333,1.852767,5.15909
2nd_test,accel_full,dimensionless,86.5,3.280857,5.15909
2nd_test,accel_full,dimensionless,86.6667,2.571112,5.15909
2nd_test,accel_full,dimensionless,86.8333,3.237679,5.15909
2nd_test,accel_full,dimensionless,87.0,3.966766,5.15909
2nd_test,accel_full,dimensionless,87.1667,2.935933,5.15909
2nd_test,accel_full,dimensionless,87.3333,3.479752,5.15909
2nd_test,accel_full,dimensionless,87.5,3.24975,5.15909
2nd_test,accel_full,dimensionless,87.6667,3.356586,5.15909
2nd_test,accel_full,dimensionless,87.8333,4.274151,5.15909
2nd_test,accel_full,dimensionless,88.0,3.263821,5.15909
2nd_test,accel_full,dimensionless,88.1667,3.03349,5.15909
2nd_test,accel_full,dimensionless,88.3333,4.148321,5.15909
2nd_test,accel_full,dimensionless,88.5,4.858663,5.15909
2nd_test,accel_full,dimensionless,88.6667,3.599451,5.15909
2nd_test,accel_full,dimensionless,88.8333,5.40461,5.15909
2nd_test,accel_full,dimensionless,89.0,5.113234,5.15909
2nd_test,accel_full,dimensionless,89.1667,5.709538,5.15909
2nd_test,accel_full,dimensionless,89.3333,4.883558,5.15909
2nd_test,accel_full,dimensionless,89.5,5.402126,5.15909
2nd_test,accel_full,dimensionless,89.6667,6.204932,5.15909
2nd_test,accel_full,dimensionless,89.8333,5.202237,5.15909
2nd_test,accel_full,dimensionless,90.0,5.024867,5.15909
2nd_test,accel_full,dimensionless,90.1667,6.179205,5.15909
2nd_test,accel_full,dimensionless,90.3333,5.046387,5.15909
2nd_test,accel_full,dimensionless,90.5,6.488863,5.15909
2nd_test,accel_full,dimensionless,90.6667,5.405861,5.15909
2nd_test,accel_full,dimensionless,90.8333,6.393013,5.15909
2nd_test,accel_full,dimensionless,91.0,5.562101,5.15909
2nd_test,accel_full,dimensionless,91.1667,6.444017,5.15909
2nd_test,accel_full,dimensionless,91.3333,6.748471,5.15909
2nd_test,accel_full,dimensionless,91.5,6.436302,5.15909
2nd_test,accel_full,dimensionless,91.6667,6.124487,5.15909
2nd_test,accel_full,dimensionless,91.8333,6.122278,5.15909
2nd_test,accel_full,dimensionless,92.0,5.306419,5.15909
2nd_test,accel_full,dimensionless,92.1667,7.845625,5.15909
2nd_test,accel_full,dimensionless,92.3333,6.604033,5.15909
2nd_test,accel_full,dimensionless,92.5,7.39429,5.15909
2nd_test,accel_full,dimensionless,92.6667,7.175439,5.15909
2nd_test,accel_full,dimensionless,92.8333,7.605993,5.15909
2nd_test,accel_full,dimensionless,93.0,7.529627,5.15909
2nd_test,accel_full,dimensionless,93.1667,7.543938,5.15909
2nd_test,accel_full,dimensionless,93.3333,6.662665,5.15909
2nd_test,accel_full,dimensionless,93.5,6.421571,5.15909
2nd_test,accel_full,dimensionless,93.6667,5.720471,5.15909
2nd_test,accel_full,dimensionless,93.8333,7.208494,5.15909
2nd_test,accel_full,dimensionless,94.0,6.523987,5.15909
2nd_test,accel_full,dimensionless,94.1667,6.465963,5.15909
2nd_test,accel_full,dimensionless,94.3333,5.990897,5.15909
2nd_test,accel_full,dimensionless,94.5,6.795151,5.15909
2nd_test,accel_full,dimensionless,94.6667,6.258886,5.15909
2nd_test,accel_full,dimensionless,94.8333,6.472904,5.15909
2nd_test,accel_full,dimensionless,95.0,7.309538,5.15909
2nd_test,accel_full,dimensionless,95.1667,7.66215,5.15909
2nd_test,accel_full,dimensionless,95.3333,7.629514,5.15909
2nd_test,accel_full,dimensionless,95.5,5.82275,5.15909
2nd_test,accel_full,dimensionless,95.6667,7.281404,5.15909
2nd_test,accel_full,dimensionless,95.8333,7.005792,5.15909
2nd_test,accel_full,dimensionless,96.0,6.646715,5.15909
2nd_test,accel_full,dimensionless,96.1667,6.987246,5.15909
2nd_test,accel_full,dimensionless,96.3333,7.255702,5.15909
2nd_test,accel_full,dimensionless,96.5,8.468749,5.15909
2nd_test,accel_full,dimensionless,96.6667,5.526914,5.15909
2nd_test,accel_full,dimensionless,96.8333,7.579642,5.15909
2nd_test,accel_full,dimensionless,97.0,6.878695,5.15909
2nd_test,accel_full,dimensionless,97.1667,8.621518,5.15909
2nd_test,accel_full,dimensionless,97.3333,7.068687,5.15909
2nd_test,accel_full,dimensionless,97.5,6.719232,5.15909
2nd_test,accel_full,dimensionless,97.6667,6.890867,5.15909
2nd_test,accel_full,dimensionless,97.8333,7.412153,5.15909
2nd_test,accel_full,dimensionless,98.0,7.375394,5.15909
2nd_test,accel_full,dimensionless,98.1667,8.56756,5.15909
2nd_test,accel_full,dimensionless,98.3333,7.78313,5.15909
2nd_test,accel_full,dimensionless,98.5,8.041867,5.15909
2nd_test,accel_full,dimensionless,98.6667,6.872848,5.15909
2nd_test,accel_full,dimensionless,98.8333,7.410304,5.15909
2nd_test,accel_full,dimensionless,99.0,7.097167,5.15909
2nd_test,accel_full,dimensionless,99.1667,8.412749,5.15909
2nd_test,accel_full,dimensionless,99.3333,7.680568,5.15909
2nd_test,accel_full,dimensionless,99.5,8.089347,5.15909
2nd_test,accel_full,dimensionless,99.6667,6.093046,5.15909
2nd_test,accel_full,dimensionless,99.8333,8.152401,5.15909
2nd_test,accel_full,dimensionless,100.0,6.617449,5.15909
2nd_test,accel_full,dimensionless,100.1667,7.219944,5.15909
2nd_test,accel_full,dimensionless,100.3333,7.292348,5.15909
2nd_test,accel_full,dimensionless,100.5,7.780147,5.15909
2nd_test,accel_full,dimensionless,100.6667,7.455462,5.15909
2nd_test,accel_full,dimensionless,100.8333,8.664962,5.15909
2nd_test,accel_full,dimensionless,101.0,7.621594,5.15909
2nd_test,accel_full,dimensionless,101.1667,8.909911,5.15909
2nd_test,accel_full,dimensionless,101.3333,8.329612,5.15909
2nd_test,accel_full,dimensionless,101.5,8.405872,5.15909
2nd_test,accel_full,dimensionless,101.6667,8.861887,5.15909
2nd_test,accel_full,dimensionless,101.8333,9.432,5.15909
2nd_test,accel_full,dimensionless,102.0,7.860267,5.15909
2nd_test,accel_full,dimensionless,102.1667,9.834992,5.15909
2nd_test,accel_full,dimensionless,102.3333,7.964028,5.15909
2nd_test,accel_full,dimensionless,102.5,9.593478,5.15909
2nd_test,accel_full,dimensionless,102.6667,8.127339,5.15909
2nd_test,accel_full,dimensionless,102.8333,9.033032,5.15909
2nd_test,accel_full,dimensionless,103.0,8.225438,5.15909
2nd_test,accel_full,dimensionless,103.1667,8.666736,5.15909
2nd_test,accel_full,dimensionless,103.3333,9.288795,5.15909
2nd_test,accel_full,dimensionless,103.5,9.557776,5.15909
2nd_test,accel_full,dimensionless,103.6667,9.931571,5.15909
2nd_test,accel_full,dimensionless,103.8333,10.704736,5.15909
2nd_test,accel_full,dimensionless,104.0,9.313807,5.15909
2nd_test,accel_full,dimensionless,104.1667,10.190055,5.15909
2nd_test,accel_full,dimensionless,104.3333,9.2176,5.15909
2nd_test,accel_full,dimensionless,104.5,9.539102,5.15909
2nd_test,accel_full,dimensionless,104.6667,9.014199,5.15909
2nd_test,accel_full,dimensionless,104.8333,10.665794,5.15909
2nd_test,accel_full,dimensionless,105.0,8.588295,5.15909
2nd_test,accel_full,dimensionless,105.1667,10.215005,5.15909
2nd_test,accel_full,dimensionless,105.3333,9.159492,5.15909
2nd_test,accel_full,dimensionless,105.5,9.173467,5.15909
2nd_test,accel_full,dimensionless,105.6667,9.058133,5.15909
2nd_test,accel_full,dimensionless,105.8333,10.606902,5.15909
2nd_test,accel_full,dimensionless,106.0,8.814376,5.15909
2nd_test,accel_full,dimensionless,106.1667,10.170326,5.15909
2nd_test,accel_full,dimensionless,106.3333,8.087647,5.15909
2nd_test,accel_full,dimensionless,106.5,9.58232,5.15909
2nd_test,accel_full,dimensionless,106.6667,10.340239,5.15909
2nd_test,accel_full,dimensionless,106.8333,11.696504,5.15909
2nd_test,accel_full,dimensionless,107.0,10.582756,5.15909
2nd_test,accel_full,dimensionless,107.1667,10.983175,5.15909
2nd_test,accel_full,dimensionless,107.3333,9.713195,5.15909
2nd_test,accel_full,dimensionless,107.5,10.836214,5.15909
2nd_test,accel_full,dimensionless,107.6667,10.076975,5.15909
2nd_test,accel_full,dimensionless,107.8333,12.147251,5.15909
2nd_test,accel_full,dimensionless,108.0,13.037521,5.15909
2nd_test,accel_full,dimensionless,108.1667,11.715656,5.15909
2nd_test,accel_full,dimensionless,108.3333,11.038101,5.15909
2nd_test,accel_full,dimensionless,108.5,11.998969,5.15909
2nd_test,accel_full,dimensionless,108.6667,12.529092,5.15909
2nd_test,accel_full,dimensionless,108.8333,13.258892,5.15909
2nd_test,accel_full,dimensionless,109.0,12.598957,5.15909
2nd_test,accel_full,dimensionless,109.1667,12.01363,5.15909
2nd_test,accel_full,dimensionless,109.3333,12.934624,5.15909
2nd_test,accel_full,dimensionless,109.5,13.240174,5.15909
2nd_test,accel_full,dimensionless,109.6667,11.493799,5.15909
2nd_test,accel_full,dimensionless,109.8333,12.621587,5.15909
2nd_test,accel_full,dimensionless,110.0,11.582508,5.15909
2nd_test,accel_full,dimensionless,110.1667,12.409564,5.15909
2nd_test,accel_full,dimensionless,110.3333,11.92927,5.15909
2nd_test,accel_full,dimensionless,110.5,12.738026,5.15909
2nd_test,accel_full,dimensionless,110.6667,12.415547,5.15909
2nd_test,accel_full,dimensionless,110.8333,12.031586,5.15909
2nd_test,accel_full,dimensionless,111.0,13.132238,5.15909
2nd_test,accel_full,dimensionless,111.1667,11.097277,5.15909
2nd_test,accel_full,dimensionless,111.3333,12.082952,5.15909
2nd_test,accel_full,dimensionless,111.5,11.954006,5.15909
2nd_test,accel_full,dimensionless,111.6667,12.536577,5.15909
2nd_test,accel_full,dimensionless,111.8333,12.520413,5.15909
2nd_test,accel_full,dimensionless,112.0,10.684431,5.15909
2nd_test,accel_full,dimensionless,112.1667,11.433264,5.15909
2nd_test,accel_full,dimensionless,112.3333,12.074734,5.15909
2nd_test,accel_full,dimensionless,112.5,11.508851,5.15909
2nd_test,accel_full,dimensionless,112.6667,11.153515,5.15909
2nd_test,accel_full,dimensionless,112.8333,11.938789,5.15909
2nd_test,accel_full,dimensionless,113.0,11.643483,5.15909
2nd_test,accel_full,dimensionless,113.1667,11.436441,5.15909
2nd_test,accel_full,dimensionless,113.3333,12.190969,5.15909
2nd_test,accel_full,dimensionless,113.5,12.873408,5.15909
2nd_test,accel_full,dimensionless,113.6667,11.808341,5.15909
2nd_test,accel_full,dimensionless,113.8333,12.769452,5.15909
2nd_test,accel_full,dimensionless,114.0,11.826753,5.15909
2nd_test,accel_full,dimensionless,114.1667,13.561872,5.15909
2nd_test,accel_full,dimensionless,114.3333,12.379969,5.15909
2nd_test,accel_full,dimensionless,114.5,11.431919,5.15909
2nd_test,accel_full,dimensionless,114.6667,12.272223,5.15909
2nd_test,accel_full,dimensionless,114.8333,12.717004,5.15909
2nd_test,accel_full,dimensionless,115.0,11.993489,5.15909
2nd_test,accel_full,dimensionless,115.1667,12.673896,5.15909
2nd_test,accel_full,dimensionless,115.3333,12.176681,5.15909
2nd_test,accel_full,dimensionless,115.5,13.333118,5.15909
2nd_test,accel_full,dimensionless,115.6667,12.26221,5.15909
2nd_test,accel_full,dimensionless,115.8333,12.499791,5.15909
2nd_test,accel_full,dimensionless,116.0,13.296193,5.15909
2nd_test,accel_full,dimensionless,116.1667,13.794647,5.15909
2nd_test,accel_full,dimensionless,116.3333,12.849934,5.15909
2nd_test,accel_full,dimensionless,116.5,12.966819,5.15909
2nd_test,accel_full,dimensionless,116.6667,14.033944,5.15909
2nd_test,accel_full,dimensionless,116.8333,15.975239,5.15909
2nd_test,accel_full,dimensionless,117.0,24.415907,5.15909
2nd_test,accel_full,dimensionless,117.1667,24.034319,5.15909
2nd_test,accel_full,dimensionless,117.3333,25.791522,5.15909
2nd_test,accel_full,dimensionless,117.5,24.887576,5.15909
2nd_test,accel_full,dimensionless,117.6667,24.82439,5.15909
2nd_test,accel_full,dimensionless,117.8333,24.717442,5.15909
2nd_test,accel_full,dimensionless,118.0,24.430398,5.15909
2nd_test,accel_full,dimensionless,118.1667,25.410658,5.15909
2nd_test,accel_full,dimensionless,118.3333,23.948899,5.15909
2nd_test,accel_full,dimensionless,118.5,25.04617,5.15909
2nd_test,accel_full,dimensionless,118.6667,24.65787,5.15909
2nd_test,accel_full,dimensionless,118.8333,24.022614,5.15909
2nd_test,accel_full,dimensionless,119.0,23.693118,5.15909
2nd_test,accel_full,dimensionless,119.1667,25.150947,5.15909
2nd_test,accel_full,dimensionless,119.3333,26.683028,5.15909
2nd_test,accel_full,dimensionless,119.5,25.472542,5.15909
2nd_test,accel_full,dimensionless,119.6667,24.590499,5.15909
2nd_test,accel_full,dimensionless,119.8333,25.015907,5.15909
2nd_test,accel_full,dimensionless,120.0,25.291728,5.15909
2nd_test,accel_full,dimensionless,120.1667,24.430445,5.15909
2nd_test,accel_full,dimensionless,120.3333,25.018065,5.15909
2nd_test,accel_full,dimensionless,120.5,24.581316,5.15909
2nd_test,accel_full,dimensionless,120.6667,25.538439,5.15909
2nd_test,accel_full,dimensionless,120.8333,24.474828,5.15909
2nd_test,accel_full,dimensionless,121.0,24.530585,5.15909
2nd_test,accel_full,dimensionless,121.1667,25.799209,5.15909
2nd_test,accel_full,dimensionless,121.3333,24.712528,5.15909
2nd_test,accel_full,dimensionless,121.5,24.077752,5.15909
2nd_test,accel_full,dimensionless,121.6667,25.208185,5.15909
2nd_test,accel_full,dimensionless,121.8333,24.849498,5.15909
2nd_test,accel_full,dimensionless,122.0,24.633699,5.15909
2nd_test,accel_full,dimensionless,122.1667,23.967535,5.15909
2nd_test,accel_full,dimensionless,122.3333,22.878372,5.15909
2nd_test,accel_full,dimensionless,122.5,22.835708,5.15909
2nd_test,accel_full,dimensionless,122.6667,22.908316,5.15909
2nd_test,accel_full,dimensionless,122.8333,22.815266,5.15909
2nd_test,accel_full,dimensionless,123.0,21.849668,5.15909
2nd_test,accel_full,dimensionless,123.1667,21.513998,5.15909
2nd_test,accel_full,dimensionless,123.3333,21.084614,5.15909
2nd_test,accel_full,dimensionless,123.5,21.404766,5.15909
2nd_test,accel_full,dimensionless,123.6667,20.834263,5.15909
2nd_test,accel_full,dimensionless,123.8333,21.266755,5.15909
2nd_test,accel_full,dimensionless,124.0,19.503436,5.15909
2nd_test,accel_full,dimensionless,124.1667,19.99255,5.15909
2nd_test,accel_full,dimensionless,124.3333,19.9252,5.15909
2nd_test,accel_full,dimensionless,124.5,19.78258,5.15909
2nd_test,accel_full,dimensionless,124.6667,19.632086,5.15909
2nd_test,accel_full,dimensionless,124.8333,21.269647,5.15909
2nd_test,accel_full,dimensionless,125.0,19.600753,5.15909
2nd_test,accel_full,dimensionless,125.1667,19.741106,5.15909
2nd_test,accel_full,dimensionless,125.3333,19.739831,5.15909
2nd_test,accel_full,dimensionless,125.5,18.396681,5.15909
2nd_test,accel_full,dimensionless,125.6667,19.78082,5.15909
2nd_test,accel_full,dimensionless,125.8333,18.593845,5.15909
2nd_test,accel_full,dimensionless,126.0,17.522401,5.15909
2nd_test,accel_full,dimensionless,126.1667,17.932861,5.15909
2nd_test,accel_full,dimensionless,126.3333,17.107172,5.15909
2nd_test,accel_full,dimensionless,126.5,17.73403,5.15909
2nd_test,accel_full,dimensionless,126.6667,17.338757,5.15909
2nd_test,accel_full,dimensionless,126.8333,16.208614,5.15909
2nd_test,accel_full,dimensionless,127.0,13.709435,5.15909
2nd_test,accel_full,dimensionless,127.1667,15.635559,5.15909
2nd_test,accel_full,dimensionless,127.3333,14.022391,5.15909
2nd_test,accel_full,dimensionless,127.5,13.590024,5.15909
2nd_test,accel_full,dimensionless,127.6667,12.642586,5.15909
2nd_test,accel_full,dimensionless,127.8333,12.949756,5.15909
2nd_test,accel_full,dimensionless,128.0,13.635087,5.15909
2nd_test,accel_full,dimensionless,128.1667,11.78729,5.15909
2nd_test,accel_full,dimensionless,128.3333,11.982454,5.15909
2nd_test,accel_full,dimensionless,128.5,12.043206,5.15909
2nd_test,accel_full,dimensionless,128.6667,11.324352,5.15909
